sekolah dasar  papua minoritas protestan  pakai jilbab  pelajaran agama  kelas 3a  3b  islam disatukan  kelas  protestan sekelas  katolik  hindubudha main jam kosong dipindah,0,0
cebong  benarkan cd  kon,1,1
antek komunis  yayasan lembaga bantuan hukum indonesia  bermain memainkan korban,1,0
agama  iman   dibela   penistaan agamadosa   milik sih maha pencipta duniamengampuni  kasih  terbaik,0,0
tiada  membicarakan kunyuk  kuota,0,1
khofifah indar parawansaemil dardak  saifullah yusuf gus ipulputi guntur soekarno beradu gagasan sea program  debat peama pilihan kepala daerah jawa timur  diselenggarakan  komisi pemilihan  daerah jawa timur,0,0
calon presiden 2019 trump  dangkal  bodoh jokowi  sinting   presiden korupsi hilang  negara,1,1
sombong  bacot awak rupe  monyet awak bercakap  pakai akal sikit  masanya orang tersinggung anjing,1,1
junjungan  nabi agung muhammad saw  begitundak mengajarkan orang islam  marah marah,0,0
bacot  min sinyal busuk   pakai,1,1
tersinggung  koar koar  twitterlaporin  polripaling  ditolakwong deliknya   agama  manawaktu ahok menista,1,0
monyet anjing gue gampar   kesal  astagfirullah haladzim  berbicara kasar maafkan  kali ngentot uniform resource locator,1,1
idiot  sih,1,1
matanajwadebatjakaa sih cina babi ahok  banget sok pintar banget   ahok,1,1
mampuuuusssssss empok silvy,1,1
sabtu 2142018 pagi masyarakat adat badui  melanjutkan perjalanan  kantor gubernur banten  kawasan pusat pemerintahan provinsi banten kawasan pusat pemerintahan provinsi banten  curug kota serang,0,0
bacot doanggue   berani,0,1
teratur  cewek  cowoknya miskin  bilang  menikahi   kekayaan  mas  cinta,0,0
sipit bank rakyat indonesia,1,1
beda  rejim mukidi plonga plongo,1,1
ayo jenderal tebarkan pesonamu  2019   calonnya,1,0
kurikulum kegiatan jurusan   sekolah  guru  menerima  cd gratissss  sekolah  beliau bersudi hati mengajak  keliling sekolah  nnnama sekolahnya sekolah menengah kejuruan katolik santo michael,0,0
masuk  otak bong  dungu permanen,1,1
peluk  ambil bom  eh takjilnya,0,0
paham  jawa timur   penasihat gubernur  mas  buruh pabrik sayang potensimu mas,1,0
tunangan   cina,0,0
padang  sekolah negeri  swasta  sekolah swasta kristenkatolik  islam kayak  kayak  ceweknya  pakai jilbab   seragam sekolahnya berjilbab wkwk     sekolah dasar  j,0,0
otaknya  dijual  mahal harganya   dipakai alias  mulus,0,0
mending bikin google borang  takutnya  ngerap diusili  cowok cowok bejat,0,0
gue  hipotesis  nama asli kerajaan padjadjaran  padjadjaran  kerajaan hindu  corakcorak india  pakai v hipotesis lo,0,0
beriman  fiksi   ulamakyaiustadz  ceramahnya  fiksi ayatnya fiksi,1,0
modar dikasih cuping mulu  deandra,0,1
penyesalan hasrini  anak  menantu hilang 3  gerakan fajar nusantara  sadar menyesal ditipu islam,1,0
bubarkan komisi pemberantasan korupsi  bubarkan wakil rakyat uniform resource locator,1,0
tau deh mimpi doang kayaknya  lupa gue  ketemu kunti,0,0
berengsek nih handphone  cas  sore  penuh penuh  baterai,0,1
,1,1
3 presiden     digelar 171 pemilihan kepala daerah pilihan kepala daerah  serentak  pilihan kepala daerah gubernur bupati  wali kota,0,0
p,0,0
fantom   all role  dongok  dogfightingnnbut i will take phantom other tahan fishbednnyang  15 menit  beempur,0,1
temuan  biasaindikasi manipulasi suara,0,0
cinta  buta bisu  lumpuh   bawa separuh jiwa,0,0
buta greetings  hehe,0,0
selebriti  kelakuan kayak tai  disukai orang teman tipe panjat sosial   menunggangi foto bareng mengobrol bareng   menyambung skalipunnnberbeda  fan yanpansos  suka   menunggangi arus  pikir,1,1
berita ppp tolak pencalonan presiden jokowi 1  didukung partai demokrasi indonesia perjuangan ppp tolak jokowi  presiden  periode paai persatuan pembangunan ppp kubu bermain disc jockey fariz  menolak jokowi  memimpin indonesia  periode,0,0
hidup  kadang   kadang  kadang ayam menginjak tai  kadang  menginjak tai ayam,0,0
menyindir  cek  kader  isteri   gila  kader  masuk bab pembahasan  isteri,0,0
roslan sari  muad  kafir tonmamak melalak  ct kasim  pru 14 request lesen lgbt bahalol  menolak allah,1,1
presiden susilo bambang yudhoyono dana anggaran  bikin gas aagymkata  akibat korupsi anggaran   bikin gas investor bikin gas,1,0
4  ketiga  dibahas presiden  kali  sisi promosi   mediamedia lokal  mediamedia internasional,0,0
organisasi masyarakat radikalfpi huh htihrs dibubariklu  radikal anti bineka anti cina kristen  disadarkanusir  suriah suruh gabung isis,1,0
haha matamu picek a,1,1
kembalikan  marwah kampus  rejim biadab  nyungsep nnaamiin,1,1
asing  bajingan surat pemberitahuan tahunan ahok besea kroni   anti,1,1
permasalahan agama  sepatutnya mengatasnamakan agama  cover  memerkarakan,0,0
islam  hina layak diikuti menteri agama gerakan fajar nusantara  layak diikuti masyarakat,1,1
situ menandakan kedunguan  mengurusi perusahaan pribadinya  becus  mengurusi negara   by the way pajaknya  dibayar  wkwk kampret dongok,1,1
karakter kaum  mendeskripsikan karakter luhan  monyet  dragon ball  berdua memiliki  keadilan,0,0
susilo bambang yudhoyono genius politik  susilo bambang yudhoyono  kuat pengaruhnya   guru  agenda,1,0
birokrasi birokrasi  birokrat daerah mu podo amburadul  ojek online mengurusi pusat mu  walah,1,0
perginya tenaga kerja asing diharapkan  menciptakan lowongan pekerjaan  ditargetkan  mencapai 450000 posisi  sektor swasta  2020 khusus  warga saudi nnurl uniform resource locator,0,0
diputar film nyadeklarator paai komunis indonesia  nama ketua nyaasalnya komunis cina soviet,1,0
takut  rezim   diselidiki kayak jatuhnya helikopter pengangkut warga cina,1,0
agama  memiliki  menghormati kitab sucinya  atheiskomunis  beda,0,0
hajar   bela cuihhhhhh uniform resource locator,1,1
hati hati  syiah  memusuhi sahabat  fakta lihat kondisi suriah  lihat hubungan   rusia  komunis cina,0,0
pikir   kesalahan rezim  tampakkan nnpiye,0,0
celeng hutan  celeng peliharaan tetaplah babi,0,0
perbedaan  terbiasa  alam demokrasi  inijangan orang orang rezim   pro penguasagerah  perbedaan  paai  berkuasa  demokritik,0,0
merong merong   gendut  kurus   ngewe tapiiii  uit  senang   merong merong  tinggal nih nih,0,0
dunia  nafsu  kang   bersayap kayak burung hantu uniform resource locator,0,0
lengserkan jokowi    melanggar ketentuan perundangundangantapi  becus kelola negara,1,0
paranoid  mati  tionghoannoverseas cina mengikuti asas kewarganegaraannya  ius sanguinis alias  lahir dimanapun otomatis warga negara tiongkok  nasionalis taiwan,0,0
hukum sih penghina al alquran seberat beratnya penjarakan ahok penjarakan ahok,1,0
ainya  menyamakan perempuan indonesia  onta,0,0
andritany ismed sofyan  ramdani lestaluhu mewakili tim persija  rumah duka almarhum fahreza siang,0,0
a  suka,0,0
cebong juara  lari  kenyataankepintaran  akal sehat,1,1
6di indonesia  warga hindu nusantara  menjelek jelekan  hindu india katolik nusantara  menjeleknjelekkan katolik vatikan  syiah nusantara  menjelekjelekkan syiah iran anehnya  mengaku islam nusantara  men,0,0
bangsat bangsat tai bego tolol setan alas ndasmu babi anjing monyet bodoh cebong kodok katak  hilangkan kosa   otak kitasepakat,1,1
rohani  kitab suci agama kristen alkitab yohanes 1 1 2   sains  sains  tuhan allah,0,0
pakai kontol  punyamu dicopot,0,1
adakah  menghalang  belajar  sekolah agama  tk  united kingdom  us  sekolah sekolah monastik surat pemberitahuan tahunan sekolah katolik  universitas universitas kristiani   ranah  minoritas  asimilasi k,0,0
mandi sih  pagi kesal jablay,0,1
jancuk momen   buka instagram  sengaja lihat cerita   lakilaki lainndan ditambah  cantik  and  bahagia banget hue,0,1
menteri  capai target ganti  presiden  tepati janji lengserkan,1,0
negerinya jamrud khatulistiwa  bingung  kali  kerja  komunis  liberalis salam sehat,0,0
perang ayo  1 by 1  pukulan  ayo sampah gara gara orang orang kayak  indonesia terpuruk otak otot hayo,1,1
cocot,1,1
legislatif jancuk,1,1
bacot  orang kota  miskin,1,1
bentar  pilihan kepala daerah  guys   mencolok omat  guys  memilih pemimpin  sesuai mata hati  sesuai mata uang,0,0
allah  ditempatkan   nama sepei tradisi yahudinneliyakimnelhanannelkanannatonnyehoshuanyehonatannyehoyada,0,0
sumpah weh  beenggek kat counter pickup makanan  nak  sial  masuk  dapur  tengok dog  makanan  bodoh,1,1
please  gue  dasarnya  gangei af    gue idiot kayak  kayak kayak kayak uniform resource locator,0,1
sekian  terganggu  logika logika  dungu merekapun  sabar menunggu  menerkam,0,0
anggaran  gaji  tunjangan anggota dewan perwakilan rakyat   dipotong,0,0
berisik  habis  berisik   berisik bacot tolol anjing manusia  tau,1,1
berhasil  rezim ininyata amp  bikin infografisyg sempurnasampai2 pendukung  puja puji tiada hentipdhl fakta  lapangan  sesuai  infografistsb,0,0
anis baswedan dijuluki super gubernur  maroko,0,0
duta  myanmar  berani  usirharusnya besok habis salat gerebek kedutaannya buddha indonesia gagu,1,0
yaelah namanya  orang sakit mental  otaknya  pindah  silit wajar  denial,0,1
pendahulu mengusir cina 1 kota turun  turun  anakanak  siloam  usir  mengusir   injak injak,1,0
kampret   agama indonesia  hancur  hancur,1,0
suka video uniform resource locator a way out kolaborasi 2 idiot kabur  penjara,0,0
politisi tai babi pagi pagi  berkoar ucapan  dibutuhkan  negara kesatuan republik indonesia   penjilat bangsakutu loncat,1,1
islam dijadikan fitnah terorisme  radikalisme    islam  indonesia  sajannkemungkinan  terorisme  peran elite global  menjatuhkan  menghancurkan  serangkaian drama,0,0
bani cebong pura pura  dibayar  dasar cebong disodorkan tulang  cepat  uang wkwk,1,1
pecat  menteridata2  ngawur  memaksakan betulhahaha ahok  tumbang pasangan calon 3 pilihan gubernur daerah khusus ibukota,1,0
nama  bersinar film  mengisahkan nama sih cewek  pergaulan  ngefansndengan bersinar cowok ganteng nan populer   bisandeket  bersinar salah satunya mengubah penampilan  cewek culunnjadi cewek cantik,0,0
10presiden jokowi berharap skema kerja     pembangunanpembangunan,0,0
cinta  memandang kesempurnaan fisik   memandang hati  cinta  buta,0,0
bingung islam nusantara  lahir  indonesia  islam masuk  indonesia  nu terbentuk  organisasi  adannislam masuk  indonesia  kerajaan hindu buddha animi,0,0
menggemari berat  justin timberlake nama pengguna   korea  suka dibesuk super junior shinhwa  kim tai he,0,0
ongkos cetak uang  murah  mencetak uang  cadangan emas    sembarangan sedih nih guru ekonomi smpsma  partai politik oposisi mentwit,0,0
negara  coba dikuasai komunis,1,0
bani kampret hewan  kotor  kecebong hewan  habitatnya  sawah,1,1
kunyuk nih pasukan tukang burjoakun  bokep melulu uniform resource locator,1,1
orang natural killer deactivate   drama   countdown bajingan,1,1
prestasi ahok  mafia koruptor  penista agama  berhasil tenggelamkan jakarta  congoran cebong,1,1
orang  bilang  genderuwo     cinta   dibandingkan besarnya genderuwo,0,0
minggat gue  line cebong barbar isinya,1,1
anak anak ku  besok menempuh ujian nasional siapkan   konsentrasi belajar berani jujur  raih prestasi terbaik,0,0
alam  budaya indonesia sungguh  atraktif  indah destinasi  malaysia  apaapanya dibandingkan  indonesia   turis asing   indonesia kalah   malaysia,0,0
percaya komisi pemberantasan korupsi  percaya susilo bambang yudhoyono  demokrat demokrat   korupsi,1,0
bubarkan hati presiden jokowi dinilai diktator uniform resource locator,1,0
ds najib  negarawan  dizalimi rejim ph  bersalah  dibukti bersalah,0,0
baiklah  menyerah deh  tagar diklaim mukidiers   menggusur pertahanan  ikuti tagar,1,0
2 nomer  duanya indosat  pulsanya barusan tau  pulsa  rupiah 0   dipaken bangkai,1,1
bisanya  bikin pernyataan   bikin malu prabowo,1,0
alhamdulillah semoga  zakir  dilanjutkan usia  allah subhanahu wa taala  dipermudahkan  berdakwah  negara  nnumat hindu  takut  takut bermakna   meragui kepercayaan    dibayang,0,0
poltak  manusia berwatak babi jaman gencar bela  cocotnya  monyong  berbicara  sanjung sanjung bak dewa    poltak babi  bahan bakar minyak  penjelasan bahan pokok  tenaga kerja indonesia  pancung  cocotmu,1,1
deklarasi pilihan kepala daerah 2018 aman  anti hoaks warga dukuh sari jabon,0,0
buaya  bulu,0,0
sahabat budidaya prof memenuhi skala ekonomi teknologi state of the a supply chain manajemen sistem  terintegrasi sustainable development principles,0,0
tahukah andannpasangan heteroseksualstraight  kebarangkalian   dilanda kehamilan  terancang berbanding pasangan homoseksuallesbiannndan   kadar membuang bayi  pasangan heteroseksual berbanding pasangan,0,0
sepeinya kebijakan  permukiman informal sepei     gusur perbedaannya   warga permukiman  dukung  mempeahankan tanahnya  paai komunis indonesia sehina,0,0
manusia  terbuat  tanah  kecampur tai kucing,1,1
lahir  rezim politik suhao menguasai tentara nasional indonesia  menunggangi,0,0
ancaman bom  mata sipit  lucu lucuan  nn,1,1
itusudah  jokowi mundur  negara kesatuan republik indonesia  mengotot  kelompok mu uniform resource locator,1,0
bagusbersatu  teguh berceraiaseng berkuasa uniform resource locator,1,0
mencairkan suasana  membangun komunikasi    mengobrol amp teawa bareng   ngevlog,0,0
virus tingkat dewa pakai antivirus  ketahuan sarap habis,0,1
jokowi jakarta lawan hambalang  kisah  sinetron cebong kampret,1,1
olahraga  namanya  ekstrem bungee jumping  banci jumping  banci menaikan trail banci jumping,0,1
6saya  menuliskan impian  rangkuman impian rakyat impian indonesia  70,0,0
output  mengecewakan,0,0
allah subhanahu wa taala  dungu biadab  melayani  lukman  disembah2  dituruti marah ancam mengazab,1,1
maklum kaum onta bodoh  indonesia otaknya  dengkul,1,1
ava kemi najis banget tai,1,1
batalkan pelantikan anies angkat soemarsono  plt gubernur cc,1,0
lengserkan    indonesia,1,0
tokoh gus dur presiden  mengakui warga cina  warga negara indonesia   indonesia   mw  kuasai  cina,1,0
barel  bom  bom  barel,0,0
wkwk  jir beranya edna  sipit,0,0
pengeruk  lelah  sanggup mengerok  oke disudahi  deh dikasih minyak cina  finishing selesai beres beres  mengambil gel  pakai,0,0
namanya calon wakil gubernur goblok  ngei peraturan debatkelihatan bego  liciknya  sandiaga uno,1,1
mengaca idiot idiot memanggil idiot,1,1
kepala dusun kaligayam menolak hoaks  sukseskan pilihan kepala daerah,0,0
kritis ditangkap negara sinting,1,1
diajak dialog menolak  wajar  rakyat menuduh  antek komunis,1,0
prabowo calon presiden 2019  presiden rakyat  memilihaku  senang rakyat indonesia  butuh hiburan,0,0
gue  bilang babi ahok   kafir gue  gerombolannya babi ahok merasakan   anjing anjingi bangsat bangsatin,1,1
tunggu sajannada  beda  komunis komunis gaya barunn_,0,0
c32 peraturan pemerintah pengganti undang undang organisasi masyarakat produk rezim represif anti islam,1,0
sa nama akunnya  kayak  asing   perasaanku doang,0,0
tolol bangsat,1,1
aduh  tai,0,0
jajah cina   jajah arab kebanyakan aturan  jual  negaranya  as biar  bacot langsung  tebas  sok suci  munafik  orang koar koar dank bisanya,1,1
jejak digitalnya  dungu,1,1
diktator jokowi serius  dewan perwakilan rakyat  bersih korupsi,1,0
bangsat acc habis  lock tai,0,1
ah prabowo pencitraan,1,0
oiyaaa   namanya tampon kayak  asing sih  nama hahannuda sabar banget,0,0
pemain malaysia   terpngaruh laga  label  match gengsi  harga  bangsa  fokus bermain beda   terbebani  label label  semoga  piala asia timnas,0,0
jokowi dibilang diktator  pendukungnya melaporkan orang  mengkritik jokowi  polisi  sih  goblok,1,0
setya novanto bebas sok   mendukung bubarkan  bentuk lembaga   bersih,1,0
agama  alat pemecah bangsa yuk   jalur  menitip negara  sang perangkul ulama presiden,0,0
mengakui waawan  kosakata  gembel,1,1
handphone cina  mas,0,0
umat hindu  selamat ulang  presiden soehao,0,0
cinta monyet  cinta layaknya remaja  perasaan  beahan,0,0
tertawa anjir,0,1
twitter cewek cewek   bo   berkualitas foto  kenyataan  beda harga mahal service  bagus bagus amatnini gue  bilang  pengalaman bo puluhan kali puluhan perek  hasil  memuaskann,0,1
selamat  ngewe  halal bro,0,1
disitulah produsen taplak kotak  melejit usahanya,0,0
selamat menjalankan ibadah salat asar penyemangat amp  umat islam,0,0
kayak monyet lis v pulang oi pulang,0,1
kampanye racist berbicara  ahok  menguntungkan goblok kafir   menguntungkan   perkosa bunuh  enak berduit,1,1
kristen   kulit mulus   nekat raup pakai anggur perjamuan pedih,0,0
sekumpulan teman penista agamantdk  empati  korban banjir  koar koar memuji jujungannya uniform resource locator,1,0
a idealis pandai menyimpan rahasia  sombong,0,0
warganet jokowi diktator jokowi pro cina jokowi  pro rakyat,1,0
wakil ketua  paai demokrat syarif hasan mengunjungi kantor dasar pengenaan pajak partai keadilan sejahtera selasa 174 diterima  presiden partai keadilan sejahtera muhammad sohibul iman  sekretariat jenderal partai keadilan sejahtera mustafa kamal pimpinan  paai  akrab membicarakan  isu isu kebangsaan  si,0,0
haha bawa perasaan bang cebong pejuang  bawa perasaan,1,1
makasihniya dom yoyakarta universitas kristen,0,0
eh lgbt  uh  bilang gue gantengsory gue normal  suka cewek beda   suka laki,0,1
karyawan pt sopindo ds halimbe deklarasi anti hoaks amp pilihan kepala daerah 2018 damai,0,0
2009 df diajak sutiyoso bergabung  lbpamhp  kawan kawan   jokowi  presiden ri df  donatur utama pencitraan jokowi 20102014 susilo bambang yudhoyono  berkoalisi  lbpamhp  kawan kawan mengangkat df  menteri perumahan oktober 2011  memudahkan,0,0
buku lawasgt tangklukan abangan  tarekat kebangkitan agama  jawa  ahmad syafii mufid  2006 319 halaman harga 125000 minat,0,0
amit amit  mulut  congor satwa  namanya anjing sih,1,1
rekayasa kacung asing csnbikin maluuuuu,1,1
perseteruan 1 guru ketiga murid  berseteru  perbedaan ideologi  soekarno  nasionalisme musso  komunis  kaosoewirjo  islam radikalnkeduanya melawan soekarno  mati  keutuhan negara kesatuan republik indonesia,0,0
2  berulangkali dilaporkan masyarakat terkait ujaran kebencian amp fitnah sea penodaan agama amp ulama  prosesnya  polisi super lambat  sesigap  polisi menangkap aktivis 212 surat pemberitahuan tahunan ustaz alfian amp bang jonru ginting,1,0
human resources departement  bayiiiik huh  lupa sih  dasar gembrot uniform resource locator,0,1
raja  jujur  sepei joki  menunggangi buaya  selamat   turun,0,0
turunkan jokowi apapun makanan  minum  teh botol apapun  muara  turunkan jokowi,1,0
aneh  lagunya  mic   doang abang,0,0
pemerintah indonesia mengeluarkan rancangan undang undang anti buddha biar buddha  indonesia  usir  indonesia,1,0
hikayat misa melayu hikayat  menceritakan salah silah kesultanan perak sea budaya  negeri perak hikayat  karang  pengarang raja chulan ibn raja hamid,0,0
kapal  karam monyet kasihan patah hati,0,1
mayoritas etnis cina  dkinmengapa  solid mendukung penista agama islamnndendamntidak nasionalis,1,0
tau  reaksi pakde dengar mulut alfian tanjung  rusak  menebar fitnah  eh  senyum senyum  dasar jokowi diktator,1,0
sebentar  sih joko  nyungsep kayak  oke bersantai  kali hehe,1,0
partai politik koalisi pendukung gaduh jokowi  sulit menangkan pemilihan presiden 2019,1,0
ajeng  paham sih babi ahok  bicara santun bangsat tai anjing setan  intonasi  familiar tuntunan,1,1
gobloknya banget lek mempeahankan jokowi utang  sing go bangun pirang persen podo  melek data picek,1,1
lengket sepei permen karet  menempel  pantat guru,0,1
kayak komunis  menghargai jasad manusiacebongkomunis,1,1
agama kristen  diajarkan   menghakimisilahkan  diperbolehkan  agama sobat,0,0
presiden  serahkan  daftarnya  terpenting 100 orang  merana,1,0
fakta  prabowo  cebong  akui prabowo ketua paai dilan petugas paai prabowo  militer dilan tukang kayu prabowo gagah  tampan dilan  tega menulisnya prabowo pandai bahasa inggris  jerman dilan,1,1
barusan  021 iseng iseng  sopir ta  gubernur  menyesal  pilih ahok  ditipu,1,0
seram yel tikus  lubang jamban,0,0
kampret  typonya  email kantor  gue  mengetik  serpong  pas  kirim  r,0,1
rejim pkilengserkan jokowi pemimpin tukang mengkriminalisasi ulama,1,0
he poop onta  songong,1,1
perodua  bekal alat ganti myvi,0,0
terlarut boros  janji   ditepati  diubah  undang undang pemilihan presiden langsung  2 periode 10  janji janji rezim  dilaksanakan  bohongnya ketahuan   ngeles  2 periode,1,0
salah  jalur hukum untung tai manusia  berbicara coba  berbicara  tai  menuntut,0,1
katolik  kristen reformisprotestan   giat giatnya beroikumene  rangka penyatuan  pengikut kristus   hierarki persis zaman r,0,0
subhanallah sekolah  sekolah kristen  iman  kepercayaan  allah  agama islam,0,0
badan eksekutif mahasiswa ri  hentikan pencalonan jokowi  pemilihan presiden 2019,0,0
kontolkirimin,0,1
anjing  ayam kampus,1,1
dewan peimbangan presiden dewan pertimbangan presiden gelar temu wicara penguatan ideologi pancasila  menanggulangi konten bermuatan sara amp pelanggaran informasi transaksi elektronik hadir  narasumber menteri agama ketua komisi penyiaran indonesia pemimpin media sea kementerian,0,0
istri menikah  ekumene  katolik istri protestan diperkenankan  katolik  agama  kristiani  izin khusus  gereja  sah,0,0
kayak tai mencret anjir,0,1
jakarta 58  kecoak 212  kacung asing,1,1
contohilah demokratnjangankan  sepaainbesanpun dipidanakannpdip isinya bajingan,1,1
cebong kafir munafik alay goblok haha,1,1
ucup bikin gerak cepat 99 khusus anak jief mak kunti  deh geng marah,0,0
ngei  ekonomi mending  berbicara min respon tuit   negatif,0,0
sumpah gue habis lihat video  mengisap  gagah  edan lihat,0,1
persiapan 2019  berharap cendana  bantu habis habisnya  hambalangnnkalo 2019 gagalnsemua tamatnnkarna sih sipit  menguasai  50nndan  nynunann,0,0
bbb for  bangsat,0,1
ayo bangsa indonesia bersihkan etnis cina perompak aset negara,1,0
kader   sih  paai bejat namanya memalukan,1,1
cebong  emosi,1,1
budaya kota solo,0,0
memaki akun akun  bilang mencari  seumuran no om om  enakan  om om bego,0,1
via sandiaga uno bantah asma dewi relawan aniessandi uniform resource locator bokirnya anies sandi enakenak makan  hidup mewah   tipu,1,0
kafir,0,0
gubernur  wakil gubernur  suasana tenang  sejuk  daerah khusus ibukota  taulah suasananya kayak   perasaan tenang  sejuk  rizal,0,0
2019 ganti presiden  gantikan siapanmental kacung mw ganti presiden  kacung  kacung  kacung  mw  pimpin  kacung,1,1
rizieq taunya pantat  tau  pancasilangara gara pantat  kabur  pulang pulang,1,1
asimilasi  masuk pola dominasi  budaya   menghilangkan budaya   masuknya dominasi  menghilangkan budaya  rumus asimilasi abc,0,0
allah subhanahu wa taala pembohong dungu  biadab  memenuhi janjinya allah menjanjikan  ha rampasan  4820,1,1
sok munafik sih  dilarang  agama ku    agama   membaca  mempelajari  maaf   dosa    menambah dosa,0,0
fiksi  bersifat imajiner  naratif  fiksiimajinasi  hukumnya wajib percaya  percaya  sesuai narasi pemikiran  orang  agama hukumnya wajib percaya  firman,0,0
bikin peanyaan frame cebong banget,1,1
masak eh  ajak ngentot sialan uniform resource locator,0,1
kejar setoran  cina  djarot lengser rezim jongos cina  membahayakan bangsa negara hukum undang undang  konstitusi dilabrak,1,1
jokowi pengecut mundur  jabatan presiden,1,0
4 buku  berisi pengalaman penulis  buruh migran  jordania pengalaman  beugas  satuan tugas tenaga kerja indonesia 2011 staf khusus kementerian tenaga kerja  transmigrasi 20092014  staf khusus badan nasional penempatan  perlindungan tenaga kerja indonesia 20062016,0,0
udik gay,1,1
retweeted nana kutip erdogan mengajak anies salat  sampingnya anies berdiri diapit erdogan  menteri menteri energi berat albayrak  saf terdepan sekelas gubernur,0,0
oi tai    join nntag closed agency basic,0,1
agus  memprovokasi rakyat    tuhan   anggap  setan paai  amin  periksa kejiwaannya,1,1
ide persamaan derajat  berasal  era reformasi luther  abad 16  menolak dominasi politik  ekonomi gereja katolik  mengajukan  konsep  menolak legitimasi religius  kaum pendeta katolik,0,0
pikir copras capresskrng mengurus hutang impor tarif dasar listrik  bahan bakar minyak  dolar  peumbuhan ekonomi  52 premium langka 10 juta lapangan pekerjaan   daya beli masyarakat melorotitu  pusing,1,0
cina  benalu negara kesatuan republik indonesia,1,1
impor wakil gubernur  jabar   prestasi bagus,0,0
santri dukung pencegahan terorisme damai  cirebon,0,0
anjir,0,1
kecoa  komplain penggunaan bahasa cina  umumsedangkan    bahasa inggris  depermasalahkankarena  kecoa takut  orang bulepengecut doang,1,1
trade war amp tensi geopolitik mereda fokus  indikator ekonomi,0,0
member  munafik 3,0,0
tai  gue   banget amp ngejarngejar gue eh pas gue  sayang nyaman   cuek amp pergi,0,1
sipit  cakap,0,0
isi lini  danilla  anjing,0,1
kebijakan om jokowi  diktator  wajah lugu  om,1,0
pakai kolak pisang  es campur  kepancing buaya deh,0,0
open follow for rupiah  follow nih rupiah sok kecantikan  pacarnya kayak tai uniform resource locator,1,1
kepala kerucut tradisi budaya  mematikan,0,0
gas  batas nn,0,0
otak cebong 1  susah  baliho jokowi   kampanye  sembako pakai anggaran pendapatan  belanja negara   waras,1,1
bacot,1,1
,0,0
ngewe ngewe berhadiah,0,1
kangmas mbakyunsuka  onta  kapalnalesane  jalan cempreng  baca sms  0817 951 1112  jowal jawil ojek online lalikirim salam  request lagu  ditunggu,0,0
didungukan diperbudak islam tiada tuhan merintahkan salat  allah subhanahu wa taala biadab,1,1
tim kagum hotel  acara turnamen golf gubernur cup 2018 bandung giri gahana golf amp reso,0,0
berpengaruh sih  wilayah   kelas   kacrut kemarin  benerbener merugikan konsumen,0,1
putuskan hubungan diplomatik  myanmar  jokowi  turunkan uniform resource locator,1,0
adik orang  sayang  mami lahirkan anak tuyul,0,0
guru privat  koja tk sekolah dasar  ujian nasional simak oi seleksi  masuk perguruan  negeri matematika fisika kimia biologi akuntansi ekonomi,0,0
mas mas  malu muslim  mas  ahok  diam  sukma  diam  reaksi  puas  pemamaran  rocky,1,0
perbedaan  dunia    in aneh  coba simak duluitu  masakan  garamistlhnyandi dunia pria  bagus  cewek  bagus kgaatau kristen  islam,0,0
takut  rezim,0,0
kecacatan lgbt  ruang kononnya kebebasan hak hedonisme dirancakkan  radio head,0,0
syarat  tai chi  tau   dimainkan  lawan  tau materi,0,0
hadapi 2019,0,0
kerja  anak  gue senyumi  anaknya menangis bilang  papanya pah cici  kayak vampir  taringnyannbangsadnmakasih  deeengue sedot  ubun ubun,1,1
muhammadiyah  kritis pemerintah jokowi  otoriter,1,0
agama  kebudayaan   budaya mempengaruhi orang orang kristen yunani  yahudi  gereja purba  konflik konfliknya  rasul paulus  turun tangan  meredakan konflik    mempelajari  dida,0,0
mampus ucup  direct message  mas raka,1,1
duuuuhhhh jaya suprana  kristen  berguru  beliau  mengakui muslim,0,0
haha  gue memaki agama  islam ayo haha debat  model  idih  level  debat gara gara salah tangkap kalimat  bikin malu malu  cebong  islam agamanya  hina hina haha sungguh kaum cebong kakak,1,1
ireng kafir sisannnasu,1,1
orang  percaya sejarah  ditulisdifilmkan  gerakan 30 september pkinsaat ramai ramainya  kuliah  twitter   blok akun akun keluarga cendana  follow sayandan  tersentuh  nasib puluhan juta keluarga  distigma humanit,0,0
sih  dungu bin dungu  dungunya   operasi inteligen bikin anarkisme  ribuan massa  terlibat  anggota intel wesgak mutu  orang  modalnya  mulut  njeplak,1,1
dasar duo homo sarap aduh pusing pala bebi,1,1
kafir  jokowi licik picik  culas uniform resource locator,1,1
tes testnndisini gue  cerita 2 cerita  haha gue  cerita dokter forensik  berhubungan langsung  makhluk gaib,0,0
sok gaya kali  mengurus lahan   cak  urus  wakilmu     pilihan kepala daerah,1,0
jimin ganteng banget bangkai,0,1
aceh  bersekolah  sekolah kristen  guru sekolahnya  muslim  pakai peci  teman teman buddha yany sekolah  aceh aceh  sepei  diberitakan   dipaksa pakai jilbab  dipaksa,0,0
gubernur gue,0,0
malu dah nih gue  memikirkan jokowi memikirkan cebong kampret   hidup gue    tetangga cuek  orang jarang menyapa  mentwit doang   tau  negara aduh anjing,1,1
pintar  malas  sih meladeni orang bodoh kayak situ haha   tau   haha fan juventus  ngei  tim  fan  apaaaaa,1,1
cape mengurusi rezim well geduwel  pendukungnya  mampat kupingmatanya inginnya tutup akun  hidup normal  alam nyata tenang sejuk damai  indah  tuntutan hati   semangat,1,0
